57,0,0,7,0,0,0,0,6,5,0,0,0,5,5,5,5,0,0,7,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,6,0,0,0,6,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,6,5,59
57,0,0,0,0,0,0,0,0,5,5,5,6,0,5,0,5,0,0,0,0,0,0,0,0,5,5,5,0,0,6,0,0,0,0,0,0,5,0,0,0,6,0,0,5,0,0,5,0,0,5,0,0,0,0,7,0,0,0,0,7,0,5,0,0,0,0,0,6,7,0,6,0,0,0,0,0,0,5,59
57,5,0,0,0,0,5,0,6,0,5,0,6,5,5,0,0,5,0,0,0,0,5,0,6,0,5,0,7,0,0,6,0,0,6,0,0,0,54,69,55,55,55,55,69,55,55,55,55,55,69,55,69,55,55,55,56,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,5,0,6,0,59
57,0,0,7,0,5,5,0,6,5,5,0,0,0,0,0,6,0,0,7,0,5,5,0,6,5,5,0,0,0,0,0,5,0,0,6,0,0,57,26,26,26,78,25,25,25,25,78,36,78,25,79,25,25,25,75,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,6,5,59
57,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,5,0,57,77,77,77,74,25,25,25,25,25,25,25,25,25,25,25,25,25,59,0,0,0,5,0,0,0,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,59
57,6,0,5,6,5,5,0,0,0,5,0,5,5,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,6,0,0,7,0,0,57,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,30,25,59,0,0,0,0,0,0,0,5,0,6,0,0,0,5,5,0,0,5,0,6,0,5,59
57,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,6,0,57,25,25,32,25,38,25,38,25,38,25,25,25,29,25,25,25,25,59,0,5,0,0,6,7,0,0,0,0,0,0,0,5,0,0,5,0,6,0,5,0,59
57,0,0,5,0,0,6,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,5,6,0,0,7,0,0,5,0,0,5,0,0,0,0,0,57,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,59,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,6,5,5,0,59
57,5,0,0,5,0,0,7,0,0,0,0,6,5,0,0,0,0,0,0,0,5,0,0,5,6,0,0,0,0,0,5,0,0,0,0,5,0,57,77,73,25,25,25,76,77,77,77,77,73,25,25,25,25,25,25,59,0,0,0,6,0,5,5,5,6,0,0,7,7,0,0,0,0,0,0,0,0,0,59
57,0,0,0,0,0,0,0,0,0,5,5,6,0,5,0,5,0,0,0,0,0,0,7,0,0,5,6,5,0,5,0,6,7,0,0,0,7,57,79,78,25,25,25,78,47,47,47,47,78,25,79,25,25,28,25,59,5,0,7,0,5,5,0,6,0,5,6,5,5,0,0,5,0,6,0,5,0,5,59
57,0,0,0,0,5,0,0,0,0,5,0,6,5,5,0,0,5,0,0,0,0,5,0,0,5,0,5,5,0,0,0,0,0,0,6,0,0,60,61,61,70,70,61,61,61,61,61,61,61,70,61,61,63,25,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0,0,0,0,59
57,0,0,5,0,0,0,7,0,5,5,0,0,0,0,0,6,0,0,7,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,25,59,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,7,0,0,5,6,5,0,59
57,0,0,7,0,0,0,0,6,5,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,7,0,6,0,0,7,6,5,5,0,0,6,0,0,0,5,0,6,0,7,0,0,6,0,57,25,25,59,0,0,0,0,5,0,5,0,0,5,0,0,0,0,5,0,0,5,0,5,5,0,59
57,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,5,6,0,0,0,0,0,0,0,0,5,5,5,0,0,0,5,6,0,5,6,5,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,57,25,25,59,0,6,5,6,0,0,0,0,6,0,0,7,0,5,5,0,0,5,0,0,0,0,59
57,5,0,0,0,0,5,0,6,0,5,0,0,0,0,0,0,0,0,0,0,5,6,0,0,7,0,0,5,5,5,7,0,0,5,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,25,66,55,55,55,55,56,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,7,59
57,0,0,7,0,5,5,0,6,5,0,0,0,0,7,0,0,0,0,0,5,0,0,5,6,0,0,0,0,5,0,0,6,0,0,6,6,0,5,0,5,0,0,0,0,5,0,5,0,0,0,6,0,57,25,25,25,25,25,25,75,59,7,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,0,59
57,5,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,7,0,0,5,6,5,5,5,0,0,0,5,5,5,6,5,5,0,0,0,5,0,5,5,0,0,5,5,5,5,0,57,28,25,25,25,25,25,25,59,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,59
57,0,0,7,7,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,5,0,0,5,0,5,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,60,61,61,61,63,25,25,25,59,0,7,0,0,0,0,0,0,0,5,0,0,5,0,6,0,5,59
57,0,6,7,0,6,0,0,0,0,5,0,6,0,5,0,6,0,7,0,5,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,6,0,5,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,57,25,33,25,59,5,0,0,0,0,0,0,0,5,0,0,5,5,0,6,5,5,59
57,0,0,0,0,0,5,6,0,0,5,0,6,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,6,0,5,0,5,0,0,0,0,0,0,0,0,0,5,5,6,0,5,0,5,0,0,0,0,0,0,57,25,34,25,59,7,5,0,5,6,0,0,7,7,0,0,0,0,0,0,0,0,59
57,0,0,0,0,5,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,6,5,5,0,0,5,0,0,0,0,5,0,0,0,5,0,6,5,5,0,0,5,0,0,0,0,5,57,25,34,25,59,5,5,0,6,0,5,6,5,5,0,0,5,0,6,0,5,0,59
57,6,0,0,7,7,0,7,0,0,5,5,0,5,0,0,5,6,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,6,0,0,7,0,5,5,0,5,0,5,0,0,5,0,0,6,0,0,7,0,5,5,57,25,34,25,59,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,59
57,0,5,6,5,5,0,0,0,5,0,5,0,0,6,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,57,25,34,25,59,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,59
57,0,5,0,0,0,0,0,0,5,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,5,6,0,5,0,5,0,0,0,0,0,0,0,5,0,5,5,0,0,5,0,0,7,7,0,0,57,25,34,25,59,0,0,0,0,0,5,0,6,0,7,0,0,0,0,6,5,0,59
57,0,5,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,5,0,5,5,6,0,5,0,5,5,5,0,0,0,0,5,5,6,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,7,0,6,0,57,25,34,25,59,0,0,7,0,5,5,0,6,0,0,0,0,0,0,0,5,0,59
57,0,0,5,0,0,7,0,0,0,0,6,5,5,0,0,0,0,7,0,0,5,0,6,5,5,0,0,5,0,0,0,0,5,5,0,6,5,5,0,0,5,0,0,0,0,5,0,7,0,0,0,0,0,0,0,5,57,25,34,25,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,59
57,0,6,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,7,0,5,5,5,0,0,0,0,0,6,0,0,7,0,5,5,5,0,0,0,0,0,0,0,5,0,57,25,34,25,59,7,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,59
57,0,0,7,0,0,0,0,6,5,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,5,5,5,6,0,0,7,7,0,57,25,34,25,59,0,6,7,0,6,0,0,0,0,7,0,0,0,0,6,5,0,59
57,0,0,0,0,0,0,0,0,5,5,5,6,5,0,0,5,5,0,0,0,5,0,5,5,0,0,5,0,0,7,7,0,0,5,0,5,5,0,0,5,0,0,7,7,0,0,0,5,0,6,0,5,6,5,5,0,57,25,34,25,59,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,5,0,59
57,5,0,0,0,0,5,0,6,0,5,5,5,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,6,7,0,6,0,5,0,0,0,0,0,0,0,6,7,0,6,0,5,5,0,0,0,5,0,0,0,0,57,25,34,25,59,0,0,0,0,5,0,0,5,0,5,0,0,5,0,6,0,0,59
57,0,0,7,0,5,5,0,6,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,6,0,57,25,34,25,59,0,0,7,0,0,0,0,5,0,0,0,5,5,0,6,5,0,59
57,5,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,7,0,0,6,5,0,0,0,0,0,0,0,5,0,0,0,6,5,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,5,0,0,7,57,25,34,25,55,55,55,55,55,56,0,6,0,5,0,0,0,0,0,0,0,0,59
57,0,0,7,0,0,0,0,6,5,0,0,0,7,0,0,0,0,6,5,0,0,0,0,5,5,5,5,6,0,0,7,7,0,0,0,0,5,5,5,5,6,0,0,7,7,0,54,55,55,55,55,55,55,55,55,55,65,25,34,25,25,25,25,25,75,59,0,0,5,0,0,7,0,0,0,0,0,6,59
57,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,5,0,6,0,5,0,6,0,5,6,5,5,0,5,0,6,0,5,0,6,0,5,6,5,5,0,57,31,25,25,49,25,25,49,25,25,25,25,34,34,34,34,34,34,25,59,0,6,0,5,0,0,6,0,0,0,0,0,59
57,5,0,0,0,0,5,0,6,0,5,5,0,0,0,0,5,0,6,0,5,5,0,6,5,5,0,0,0,5,0,0,0,0,5,0,6,5,5,0,0,0,5,0,0,0,0,57,93,25,25,49,25,25,49,25,25,25,25,25,25,25,25,25,25,76,59,0,0,7,0,0,0,0,5,6,0,0,0,59
57,0,0,7,0,5,5,0,6,5,5,0,0,7,0,5,5,0,6,5,5,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,6,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,0,0,5,0,0,0,5,0,0,5,6,0,59
57,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,5,0,0,5,0,0,7,5,5,0,5,0,0,5,0,0,5,0,0,0,0,6,5,0,0,0,6,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,6,59
60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62
